,SICREDI - FUNDO DE INVESTIMENTO EM ACOES PETROBRAS,Close
2022-08-09,1.6396921757607208,156.716748784681
2022-08-10,-0.3229010301498913,156.21070878843784
2022-08-11,-2.3242475191212475,152.57998526482086
2022-08-12,6.0288407531319255,161.77878959758908
2022-08-15,0.0256839107203532,161.82034071747378
2022-08-16,0.7506046606493566,163.0349717367778
2022-08-17,1.927942193395138,166.17819174688097
2022-08-18,1.6645372334702868,168.94428962241545
2022-08-19,-4.2007392332241045,161.8473805659549
2022-08-22,1.768518755645032,164.709681846784
2022-08-23,2.6316797150845783,169.04431313272616
2022-08-24,0.4952655915765991,169.88153145018956
2022-08-25,-0.8891975007270347,168.37094911833765
2022-08-26,0.8979923563195769,169.88290737168305
2022-08-29,2.0677496433066933,173.39566058290006
2022-08-30,-5.451594616278066,163.9428320857029
2022-08-31,2.250090820903683,167.63169470199284
2022-09-01,1.7056077791886004,170.4908339272157
2022-09-02,-1.1619656516683283,168.50978899773855
2022-09-05,-0.2463364227662912,168.0946880115105
2022-09-06,-3.3721338024395475,162.42631021696906
2022-09-08,-0.85180359979663,161.04275705952406
2022-09-09,-0.0289004242938872,160.9962150194393
2022-09-12,-0.6013302072641613,160.02809614597544
2022-09-13,-2.678746802585563,155.74134863722657
2022-09-14,1.3903172042665668,157.9066474014867
2022-09-15,-0.1758397579700088,157.62898473487738
2022-09-16,-0.8265960261453875,156.32602981100555
2022-09-19,1.585252823377603,158.80419261225865
2022-09-20,-0.5740371069451022,157.8925976192797
2022-09-21,0.2555667788843196,158.29611864511207
2022-09-22,2.4608609698529182,162.1915660456417
2022-09-23,-6.241055968828613,152.06909963201358
2022-09-26,-1.5983210954893745,149.63854713287435
2022-09-27,0.7093145985977101,150.69995519281736
2022-09-28,-1.343410433283787,148.67543627180305
2022-09-29,0.1357197148477595,148.87721814995982
2022-09-30,1.664143393407791,151.3547485400917
2022-10-03,7.951900115615706,163.3903269642411
2022-10-04,-2.5065395367438126,159.2948838196674
2022-10-05,3.746459600211183,165.2628022871746
2022-10-06,3.3934397541976136,170.87089591888858
2022-10-07,-0.0899818640854976,170.71714310156116
2022-10-10,-1.1294481918787014,168.7889814155736
2022-10-11,-0.7535992021232452,167.5169889983539
2022-10-13,2.8359295526176664,172.2676527950135
2022-10-14,-1.5291008537927753,169.63350664531617
2022-10-17,-0.0909556280721979,169.47921542392604
2022-10-18,2.448023151415324,173.6281058543408
2022-10-19,3.526510291530749,179.751118876284
2022-10-20,2.957800946944356,185.06779917254983
2022-10-21,3.421563848460929,191.40001208418008
2022-10-24,-9.177600370634442,173.834083865748
2022-10-25,-2.094877580526855,170.1924726155302
2022-10-26,-2.4349467439665484,166.04837654510217
2022-10-27,0.758862679231731,167.30845570417313
2022-10-28,-1.1804050011495535,165.33353832569497
2022-10-31,-8.456861746061438,151.35150956961945
2022-11-01,0.1607395407920764,151.59479129108354
2022-11-03,0.2975226067796876,152.045820065875
2022-11-04,-5.4538914051056375,143.75340615347986
2022-11-07,-4.019215568400913,137.9756468732526
2022-11-08,0.7315572732249143,138.985017753233
2022-11-09,-1.6367661455465976,136.71015803526615
2022-11-10,-2.88685934358357,132.7635280643972
2022-11-11,3.312631465315952,137.161494469522
2022-11-14,2.6138706939135004,140.74671857679462
2022-11-16,-1.9774640108362496,137.96350287050552
2022-11-17,0.0366216570890864,138.01402739143484
2022-11-18,-1.6859362581748472,135.68719886227527
2022-11-21,0.2970631218036867,136.0902754911035
2022-11-22,-0.3763314117790628,135.57812503605382
2022-11-23,0.4095728191299885,136.13341618488758
2022-11-24,3.007016625327785,140.2269706421938
2022-11-25,-1.4075553315768707,138.25319844061087
2022-11-28,1.82939098001893,140.78238998247107
2022-11-29,3.6646456586896026,145.94156572516317
2022-11-30,4.435232306216075,152.4144131964032
2022-12-01,-3.551811976748298,147.0009398142027
2022-12-02,1.0990907128015204,148.61661349143154
2022-12-05,-0.9867452558941836,147.15014610833424
2022-12-06,0.067689196531262,147.24975085992955
2022-12-07,-0.995237393253412,145.78426627789904
2022-12-08,-1.975240612055651,142.90467624439063
2022-12-09,-0.2481336749905804,142.55008161949203
2022-12-12,-2.8338311309137665,138.51045302941588
2022-12-13,-2.151004232435527,135.53108732238752
2022-12-14,-6.888099563460848,126.1955710881804
2022-12-15,2.2724474616729218,129.0632991401174
2022-12-16,0.0318566697510069,129.10441440909423
2022-12-19,1.3830963466919588,130.89005284820445
2022-12-20,2.862167369830737,134.63634523117997
2022-12-21,2.017064219461373,137.3520467772286
2022-12-22,1.6605934392967203,139.63290585475102
2022-12-23,4.391743968373651,145.7652255754919
2022-12-26,-0.6707120021913093,144.78756071253585
2022-12-27,0.635115679992726,145.70712921330016
2022-12-28,-1.1538483645965214,144.02588988577196
2022-12-29,-1.1206368450446311,142.41188269730858
2022-12-30,-0.0007681243286206,142.41078879699074
2023-01-02,-6.004173947651081,133.86019731739742
2023-01-03,-2.3457805707157164,130.7201308168042
2023-01-04,2.934756059929322,134.55644777749788
2023-01-05,3.333205248595017,139.04149035714045
2023-01-06,-0.5445250590503381,138.28437459966875
2023-01-09,0.5070391512909556,138.98553051900691
2023-01-10,0.8550183382040055,140.17388229239455
2023-01-11,0.7318394388033944,141.19973004591213
2023-01-12,1.338550012794948,143.08975905050812
2023-01-13,-0.2275658026329119,142.76413569183933
2023-01-16,-1.9608699980431128,139.96471658709248
2023-01-17,5.705963381736767,147.9510520629036
2023-01-18,-1.7547994263672262,145.3548078499995
2023-01-19,3.0134884510693905,149.73505819763335
2023-01-20,2.0781728215353734,152.84681148140675
2023-01-23,1.5828192429113264,155.26610022571086
2023-01-24,-0.7059416813219532,154.17001210725445
2023-01-25,1.2696248526246068,156.1273928962625
2023-01-26,-2.732360621396368,151.86142949355224
2023-01-27,-2.2020143971046457,148.5174189524553
2023-01-30,0.5037001982864497,149.26550148620873
2023-01-31,1.2348671081204632,151.108732067833
2023-02-01,-1.3735854016452942,149.03312458353793
2023-02-02,-4.602970960568998,142.17317313732906
2023-02-03,1.0927963192195689,143.72683634029144
2023-02-06,3.965171497996023,149.42585188982807
2023-02-07,-0.6171627511175615,148.50365119142396
2023-02-08,1.6664305278158098,150.97836136979896
2023-02-09,-0.4581477309919313,150.28665743289443
2023-02-10,3.0266557242660808,154.83531715289527
2023-02-13,0.2966055340682283,155.29456727226284
2023-02-14,-0.3721891825199441,154.71657769183432
2023-02-15,0.1481514460080157,154.94579253889887
2023-02-16,0.4083925991830384,155.57857968837322
2023-02-17,-1.519069015218466,153.21523369001017
2023-02-22,-2.5573937131974422,149.29691693596106
2023-02-23,3.0468635694318014,153.84579030836773
2023-02-24,-2.1715233170937265,150.5049930994544
2023-02-27,0.6880656845360544,151.5405663104851
2023-02-28,-3.45946983609815,146.29806612952154
2023-03-01,0.2350937725940527,146.64200377241758
2023-03-02,-2.5910565835453814,142.8424264794295
2023-03-03,4.270576393407621,148.94262142443065
2023-03-06,1.003738377923935,150.4376156767536
2023-03-07,-3.291850062602686,145.4854349309204
2023-03-08,1.2650428554737525,147.32588803126893
2023-03-09,-0.4310640618937267,146.69081907410035
2023-03-10,-1.2964779140953395,144.7890050027991
2023-03-13,-3.1423867683162743,140.23917446761433
2023-03-14,-1.7662137749329898,137.762250850315
2023-03-15,-1.7553888658394023,135.34398763755883
2023-03-16,-0.3401225880989345,134.88365216396966
2023-03-17,1.0648560685777797,136.31996891955703
2023-03-20,-2.4490037984121305,132.98148770272283
2023-03-21,2.0332643659472183,135.68535290548877
2023-03-22,-0.2981064101947983,135.28086617078208
2023-03-23,-2.2546438619768683,132.2307644252334
2023-03-24,-0.0434379344560809,132.17332611245158
2023-03-27,1.6972532527949946,134.4166421892225
2023-03-28,1.7545811640656384,136.7750912744441
2023-03-29,1.303542014774206,138.55801205495223
2023-03-30,0.290328426206643,138.96028535073458
2023-03-31,-2.154631502939508,135.96620326599302
2023-04-03,4.40199414899447,141.95142757837195
2023-04-04,-0.8930836617983329,140.68368257098
2023-04-05,0.3263748175467151,141.14283868328906
2023-04-06,-1.4283815633519548,139.12678039754536
2023-04-10,2.10915263061906,142.06117654619578
2023-04-11,4.658648666793575,148.6793076533964
2023-04-12,0.7345664876507341,149.77145602148937
2023-04-13,0.6899349283038259,150.80478160921083
2023-04-14,1.0284742024033289,152.35576988405225
2023-04-17,1.5492893911034589,154.71620166359986
2023-04-18,2.530854418493256,158.63184348952802
2023-04-19,-3.197273857691452,153.55994902766332
2023-04-20,0.6737927939399313,154.59462489858956
2023-04-24,1.8997040382869643,157.53146523076265
2023-04-25,-0.4030456217762879,156.89654155723002
2023-04-26,-1.2488850748045066,154.93708406683731
2023-04-27,-2.415418034643257,151.19470579593656
2023-04-28,1.7482296328288571,153.83793644592953
2023-05-02,-3.5916473343643784,148.31262030232813
2023-05-03,-0.3113902508691035,147.85078926189817
2023-05-04,1.4016216629579858,149.9230979530473
2023-05-05,3.773366680204915,155.58024617713855
2023-05-08,1.8945958962983007,158.5278631366614
2023-05-09,0.2890498734753111,158.98608772448105
2023-05-10,-0.2224974652425437,158.6323477092058
2023-05-11,3.2724389216099103,163.8234943979054
2023-05-12,2.884175530839639,168.5484515370962
2023-05-15,-2.0164865369987184,165.14969470353086
2023-05-16,2.231138099426455,168.8344124631478
2023-05-17,-2.1478421329300224,165.20811581737945
2023-05-18,0.5485113788630036,166.11430113144294
2023-05-19,0.4008345128434731,166.78014458114652
2023-05-22,-1.092354945027929,164.95831342448963
2023-05-23,2.311313699595541,168.7710175212916
2023-05-24,1.4327803224953417,171.18913545041184
2023-05-25,-0.707099555909263,169.97865783387707
2023-05-26,1.245227034434926,172.09527803399413
2023-05-29,-0.3872664737476827,171.4288107192656
2023-05-30,-1.0595378345977124,169.6124576102941
2023-05-31,-0.9648468849550283,167.9759570965455
2023-06-01,3.0246165344333558,173.0565856687603
2023-06-02,0.768704571733192,174.38687955448142
2023-06-05,1.005290598199693,176.13997445913645
2023-06-06,1.9916230389862344,179.64801877132908
2023-06-07,2.7610117890332964,184.60812174837022
2023-06-09,4.622109731862545,193.1409117095103
2023-06-12,1.663126901584833,196.35309017011738
2023-06-13,-0.1741878964286125,196.01106685277747
2023-06-14,3.844318450899986,203.54635646160472
2023-06-15,-2.0711985061718896,199.33050736720466
2023-06-16,0.7616823397576633,200.84877263957
2023-06-19,2.3624728558198527,205.59377037442718
2023-06-20,0.4453665307688093,206.50941621702057
2023-06-21,3.771810019135336,214.29855906835203
2023-06-22,-1.1362316718302568,211.86363096794156
2023-06-23,-3.795013216856258,203.82337817099662
2023-06-26,2.084408723045605,208.0718904451991
2023-06-27,-0.7221667054804759,206.56926452894007
2023-06-28,0.8762127664081465,208.37925079621806
2023-06-29,0.4191900291084183,209.25275583828662
2023-06-30,-4.4778626554031415,199.88270482920205
2023-07-03,1.719008517462628,203.31870555015072
2023-07-04,0.2154233555889728,203.7567015281869
2023-07-05,-0.1223928500530546,203.50731789401246
2023-07-06,-1.4098158065431463,200.63823955887065
2023-07-07,-0.4663294313882682,199.70260439718834
2023-07-10,0.1559973876760434,200.01413524316897
2023-07-11,-1.247611962185169,197.51873496581396
2023-07-12,0.0629668565364172,197.64310630429244
2023-07-13,1.4506904396958564,200.51029595216673
2023-07-14,-1.8039435246698043,196.89320345204135
2023-07-17,-0.19061186952678,196.51790163597025
2023-07-18,-0.508618181244147,195.51837585885022
2023-07-19,0.8598400600889455,197.1995211793199
2023-07-20,0.0942629769340896,197.3854073184833
2023-07-21,1.734955485574985,200.80995627047983
2023-07-24,1.92395943137742,204.6734583632906
2023-07-25,2.130738323556236,209.03451417878514
2023-07-26,-0.0006745804079333,209.03310407290667
2023-07-27,-4.803474186127543,198.99225287830347
2023-07-28,1.15896018562327,201.29849386163778
2023-07-31,4.178550131401981,209.70985234140346
2023-08-01,-1.5160926394060636,206.5304567059461
2023-08-02,-0.2115064140269518,206.09363154309386
2023-08-03,1.1794930975803863,208.5244917016974
2023-08-04,-2.749769774307109,202.7905482568566
2023-08-07,0.5830538268593921,203.97292630897735
2023-08-08,0.0912249270762277,204.15900046225795
2023-08-09,0.7324160885904707,205.65429382794903
2023-08-10,0.5145710495721323,206.71253128618966
2023-08-11,-0.2116260544301029,206.2750737122161
2023-08-14,0.2409395461528296,206.77207193864473
2023-08-15,0.6624201820919717,208.14177187409604
2023-08-16,2.0315302855199,212.37023500653603
2023-08-17,-0.3021251132295233,211.72861119355673
2023-08-18,0.2413734033633874,212.23966774828864
2023-08-21,-0.6651904521304486,210.82786974279364
2023-08-22,1.3959629654341832,213.77094872521687
2023-08-23,4.889439143585572,224.22314916980187
2023-08-24,-0.1439689408535116,223.9003374767937
2023-08-25,-0.6315857133609049,222.48621493312342
2023-08-28,1.0370610116915202,224.79353272458303
2023-08-29,0.199249906410337,225.24143362815326
2023-08-30,0.6259812496260508,226.6514027690544
2023-08-31,-1.924931691040088,222.288518088966
2023-09-01,1.9913355870100569,226.71502845550884
2023-09-04,-0.9618037061287388,224.53447490947295
2023-09-05,3.085523430635284,231.46253874265864
2023-09-06,0.4158874860766381,232.42516247624465
2023-09-08,-0.3316291158980022,231.6543729648002
2023-09-11,-0.0840906713917344,231.45957324726578
2023-09-12,0.444386008228359,232.4881472054817
2023-09-13,-1.383056774299174,229.27270413611365
2023-09-14,2.356211492792726,234.6748539408054
2023-09-15,0.05443212097469,234.80259244119964
2023-09-18,0.6550976318839608,236.3407786638841
2023-09-19,0.223107557043467,236.8680728014586
2023-09-20,0.2228237647269315,237.39587115871095
2023-09-21,-1.474702431201469,233.89498847516154
2023-09-22,0.7616090462677416,235.67635386615527
2023-09-25,0.6166026950572112,237.12954061570656
2023-09-26,-2.2023656655080326,231.9070810304093
2023-09-27,3.0203465688139586,238.91147859514788
2023-09-28,-0.1940110304090248,238.44796397376
2023-09-29,0.5262533515355328,239.70280437584017
2023-10-02,-1.4392962234825557,236.25277096487693
2023-10-03,-0.4198769919179113,235.26079993682688
2023-10-04,-3.793711320927173,226.33568433591967
2023-10-05,0.3210643124694323,227.06236744470579
2023-10-06,2.2717451864161298,232.22064584729338
2023-10-09,4.1011505806044735,241.7443642127431
2023-10-10,0.7109775441888511,243.46311235663782
2023-10-11,-0.2448344886352149,242.86703069048406
2023-10-13,3.161182886795189,250.54450170233926
2023-10-16,1.0564612088425962,253.19140717371246
2023-10-17,2.588657196987154,259.74566475766784
2023-10-18,2.167253793551227,265.37501253071326
2023-10-19,-0.4492017970648132,264.1829432054643
2023-10-20,-1.2297047841560604,260.93427291394244
2023-10-23,-6.35376931433449,244.35511115095454
2023-10-24,1.434969187831836,247.86153170486298
2023-10-25,0.5060943054132849,249.11594480213145
2023-10-26,-0.9822235766111408,246.66906925918732
2023-10-27,-0.6888767843468924,244.96982330689622
2023-10-30,-0.9730318610851718,242.58618887607608
2023-10-31,-0.9272866177916894,240.33671961001735
2023-11-01,1.0450957987295562,242.8484685694661
2023-11-03,1.1431747070273612,245.6246508385555
2023-11-06,-0.0816355586581996,245.4241337826412
2023-11-07,-1.590789565274564,241.51995227176147
2023-11-08,-2.053735041453641,236.5597723798542
2023-11-09,1.9835806125681144,241.25212616191624
2023-11-10,-0.4395541800368274,240.1916923569438
2023-11-13,2.6692317227832385,246.60296520482527
2023-11-14,1.3125862764999052,249.83984188354563
2023-11-16,-1.6681009367668809,245.67226114066932
2023-11-17,3.121392306176962,253.34065619832515
2023-11-20,0.078700524466635,253.54003662344044
2023-11-21,-0.6346572702092712,251.93092634811853
2023-11-22,0.0136401883845227,251.9652902010713
2023-11-23,0.0258826365734154,252.03050546142518
2023-11-24,0.2649918616763225,252.69836578983964
2023-11-27,-0.5307034950445266,251.35728673067257
2023-11-28,1.4113722922478145,254.9048738301352
2023-11-29,-0.9730394426482714,252.42454886653516
2023-11-30,1.803206675057312,256.97628518117983
2023-12-01,-0.6270287419766984,255.36497001302982
2023-12-04,-1.9941674429989176,250.27256492020604
2023-12-05,-0.4286458303454754,249.1997820061769
2023-12-06,-3.3617669611265555,240.82226606749384
2023-12-07,-0.2228912496598178,240.2854943091969
2023-12-08,2.9834718550779016,247.4543444037466
2023-12-11,-0.3523644365828082,246.58240329728866
2023-12-12,-0.7613430750071148,244.70506524559863
2023-12-13,1.3395615052817833,247.98304010110334
2023-12-14,2.0235300458732786,253.00105142621914
2023-12-15,0.2140568646773255,253.54261754450278
2023-12-18,1.17840801225495,256.5303840641281
2023-12-19,1.0848425567437705,259.313334841434
2023-12-20,0.3399708116222033,260.19492449053905
2023-12-21,0.0250344412425551,260.26006283602675
2023-12-22,0.9128749571726712,262.6359117731787
2023-12-26,1.5421186513643992,266.68606915381383
2023-12-27,0.1748692486326586,267.15242107915105
2023-12-28,-0.3088914743585969,266.327210026895
2023-12-29,-0.0001572346721046,266.3267912681796
